CIS_OBEC,CIS_OKRSEK,PORADI_ZPRAC,DATUM_CAS_ZPRAC,OPAKOVANE,ZAPSANI_VOLICI,VYDANE_OBALKY,ODEVZDANE_OBALKY,PLATNE_HLASY,KANDIDAT_7,KANDIDAT_9
563811,1,8602,2018-01-27T15:00:10,0,1262,746,746,744,351,393
595209,5,8603,2018-01-27T15:00:10,0,874,686,686,683,330,353
586412,3,8604,2018-01-27T15:00:10,0,986,670,670,670,342,328
547492,23,8605,2018-01-27T15:00:10,0,120,90,90,90,46,44
598607,1,8606,2018-01-27T15:00:10,0,316,246,246,243,86,157
556637,4,8607,2018-01-27T15:00:10,0,98,46,46,46,38,8
512192,1,8608,2018-01-27T15:00:11,0,659,446,446,444,259,185
589217,2,8609,2018-01-27T15:00:11,0,120,96,96,96,59,37
589233,1,8610,2018-01-27T15:00:11,0,620,437,437,437,242,195
589446,1,8611,2018-01-27T15:00:11,0,623,338,338,338,244,94
535443,3,8612,2018-01-27T15:00:11,0,746,475,475,475,235,240
577120,2,8613,2018-01-27T15:00:12,0,564,415,415,414,157,257
589250,26,8614,2018-01-27T15:00:12,0,948,674,673,671,366,305
590240,1,8615,2018-01-27T15:00:12,0,429,294,294,294,209,85
529958,2,8616,2018-01-27T15:00:12,0,115,87,87,87,61,26
555215,2,8617,2018-01-27T15:00:12,0,680,388,387,386,244,142
562971,33,8618,2018-01-27T15:00:13,0,1217,531,531,530,325,205
545481,1,8619,2018-01-27T15:00:14,0,1157,795,795,795,370,425
579203,12,8620,2018-01-27T15:00:14,0,1109,758,756,752,369,383
551066,4007,8621,2018-01-27T15:00:14,0,412,296,296,295,137,158
598917,13,8622,2018-01-27T15:00:14,0,892,524,524,524,366,158
568601,1,8623,2018-01-27T15:00:14,0,660,483,483,480,291,189
581283,12,8624,2018-01-27T15:00:15,0,657,494,494,492,284,208
500089,2022,8625,2018-01-27T15:00:15,0,799,520,520,520,99,421
546135,11048,8626,2018-01-27T15:00:15,0,895,482,482,482,363,119
545082,1,8627,2018-01-27T15:00:15,0,386,292,292,291,161,130
562777,2,8628,2018-01-27T15:00:15,0,1022,617,617,615,370,245
587893,1,8629,2018-01-27T15:00:16,0,97,72,72,72,39,33
571164,1,8630,2018-01-27T15:00:16,0,1064,691,691,690,343,347
590495,1,8631,2018-01-27T15:00:16,0,183,128,128,128,76,52
547336,10,8632,2018-01-27T15:00:16,0,436,386,386,385,153,232
574384,1,8633,2018-01-27T15:00:16,0,322,212,212,211,126,85
599191,7,8634,2018-01-27T15:00:17,0,853,662,662,662,314,348
554961,13,8635,2018-01-27T15:00:17,0,605,437,437,437,225,212
598003,7,8636,2018-01-27T15:00:17,0,1213,693,693,690,458,232
544248,1,8637,2018-01-27T15:00:17,0,541,375,375,374,220,154
567892,1034,8638,2018-01-27T15:00:17,0,952,626,626,626,294,332
585068,49,8639,2018-01-27T15:00:17,0,796,590,590,587,260,327
571776,1,8640,2018-01-27T15:00:18,0,745,456,456,454,221,233
558249,1,8641,2018-01-27T15:00:18,0,849,576,576,575,307,268
537454,9,8642,2018-01-27T15:00:19,0,1036,764,764,763,305,458
562335,18,8643,2018-01-27T15:00:19,0,2119,498,498,497,318,179
500062,1,8644,2018-01-27T15:00:19,0,1596,1103,1103,1100,582,518
548529,1,8645,2018-01-27T15:00:19,0,128,98,98,98,54,44
585491,1,8646,2018-01-27T15:00:20,0,509,369,369,369,222,147
599221,1,8647,2018-01-27T15:00:20,0,263,206,206,205,72,133
539694,13027,8648,2018-01-27T15:00:20,0,1009,775,775,769,182,587
569810,46,8649,2018-01-27T15:00:20,0,815,513,513,510,259,251
573248,5,8650,2018-01-27T15:00:20,0,888,659,659,658,315,343
500496,40,8651,2018-01-27T15:00:20,0,770,549,549,549,276,273
561380,21,8652,2018-01-27T15:00:21,0,1029,429,429,429,302,127
586331,1,8653,2018-01-27T15:00:21,0,793,581,581,576,356,220
579025,25,8654,2018-01-27T15:00:21,0,859,573,573,572,263,309
546003,3014,8655,2018-01-27T15:00:21,0,572,297,297,297,117,180
500496,44,8656,2018-01-27T15:00:21,0,973,674,674,674,395,279
567043,1,8657,2018-01-27T15:00:22,0,574,246,246,246,224,22
571661,3,8658,2018-01-27T15:00:23,0,93,61,61,61,35,26
588865,2,8659,2018-01-27T15:00:23,0,198,127,127,126,91,35
547280,3,8660,2018-01-27T15:00:23,0,872,548,547,547,334,213
547417,18008,8661,2018-01-27T15:00:23,0,980,692,692,691,310,381
583782,4,8662,2018-01-27T15:00:24,0,882,592,592,590,319,271
579874,1,8663,2018-01-27T15:00:24,0,1125,627,627,626,368,258
531570,1,8664,2018-01-27T15:00:24,0,151,113,113,113,43,70
549231,2,8665,2018-01-27T15:00:24,0,919,602,602,602,368,234
588598,1,8666,2018-01-27T15:00:24,0,248,177,177,177,75,102
572161,1,8667,2018-01-27T15:00:26,0,558,369,369,368,230,138
546542,2,8668,2018-01-27T15:00:26,0,68,55,55,55,22,33
568945,1,8669,2018-01-27T15:00:26,0,1054,760,760,759,399,360
567892,1035,8670,2018-01-27T15:00:27,0,761,493,491,490,289,201
549240,18,8671,2018-01-27T15:00:28,0,679,481,481,480,269,211
550787,10,8672,2018-01-27T15:00:28,0,543,354,354,354,188,166
507270,7,8673,2018-01-27T15:00:28,0,239,170,170,170,107,63
583120,7,8674,2018-01-27T15:00:28,0,660,476,476,476,272,204
535311,1,8675,2018-01-27T15:00:28,0,276,191,191,191,104,87
547107,12041,8676,2018-01-27T15:00:29,0,733,535,535,533,224,309
537039,2,8677,2018-01-27T15:00:29,0,171,123,123,122,65,57
594482,6,8678,2018-01-27T15:00:29,0,641,427,427,427,256,171
506494,1,8679,2018-01-27T15:00:30,0,287,268,268,267,145,122
575500,1,8680,2018-01-27T15:00:30,0,899,661,661,661,402,259
544736,3,8681,2018-01-27T15:00:30,0,169,116,116,115,44,71
563510,39,8682,2018-01-27T15:00:30,0,690,425,425,424,250,174
553531,1,8683,2018-01-27T15:00:31,0,169,93,93,92,63,29
585513,2,8684,2018-01-27T15:00:31,0,1104,824,824,821,470,351
563447,1,8685,2018-01-27T15:00:31,0,80,55,55,55,42,13
551198,3016,8686,2018-01-27T15:00:31,0,767,601,600,600,262,338
534595,1,8687,2018-01-27T15:00:32,0,558,380,380,379,212,167
565016,1,8688,2018-01-27T15:00:32,0,299,174,174,174,121,53
560472,4,8689,2018-01-27T15:00:33,0,959,378,378,377,241,136
500216,9034,8690,2018-01-27T15:00:33,0,865,577,577,576,259,317
587648,1,8691,2018-01-27T15:00:33,0,72,60,60,60,38,22
589462,1,8692,2018-01-27T15:00:33,0,427,311,311,309,229,80
545988,2002,8693,2018-01-27T15:00:33,0,822,496,496,495,217,278
500119,4074,8694,2018-01-27T15:00:33,0,627,492,492,492,171,321
590274,1,8695,2018-01-27T15:00:34,0,168,130,130,130,78,52
555088,3,8696,2018-01-27T15:00:34,0,2759,566,566,566,402,164
545848,1,8697,2018-01-27T15:00:34,0,1054,623,623,622,336,286
532347,1,8698,2018-01-27T15:00:35,0,922,651,649,649,249,400
584789,1,8699,2018-01-27T15:00:35,0,630,440,440,440,225,215
565831,1,8700,2018-01-27T15:00:35,0,679,526,526,525,238,287
557641,1,8701,2018-01-27T15:00:35,0,441,328,328,327,178,149
574082,3,8702,2018-01-27T15:00:35,0,964,734,734,732,278,454
599247,4,8703,2018-01-27T15:00:35,0,964,633,633,632,378,254
588512,3,8704,2018-01-27T15:00:35,0,809,517,517,515,382,133
505188,7,8705,2018-01-27T15:00:36,0,1840,889,889,886,518,368
559008,1,8706,2018-01-27T15:00:36,0,574,406,405,403,242,161
544256,27,8707,2018-01-27T15:00:37,0,736,536,536,532,213,319
553271,3,8708,2018-01-27T15:00:37,0,931,651,651,648,278,370
533271,3,8709,2018-01-27T15:00:37,0,885,671,671,669,247,422
536822,1,8710,2018-01-27T15:00:37,0,95,56,56,56,35,21
536083,1,8711,2018-01-27T15:00:37,0,176,118,118,118,65,53
564567,12,8712,2018-01-27T15:00:37,0,600,384,384,381,194,187
598453,2,8713,2018-01-27T15:00:37,0,1004,717,717,714,319,395
577294,1,8714,2018-01-27T15:00:38,0,766,531,530,529,271,258
550990,27023,8715,2018-01-27T15:00:38,0,632,453,453,453,215,238
571016,1,8716,2018-01-27T15:00:39,0,108,71,71,71,35,36
589888,1,8717,2018-01-27T15:00:39,0,561,412,412,412,236,176
570231,1,8718,2018-01-27T15:00:39,0,733,549,549,549,249,300
587443,1,8719,2018-01-27T15:00:39,0,168,121,121,121,63,58
599956,1,8720,2018-01-27T15:00:40,0,1394,1018,1018,1016,576,440
535672,4,8721,2018-01-27T15:00:40,0,112,89,89,89,43,46
538272,3,8722,2018-01-27T15:00:40,0,722,523,523,520,174,346
582590,1,8723,2018-01-27T15:00:40,0,337,210,210,210,151,59
566616,6,8724,2018-01-27T15:00:40,0,420,262,262,260,164,96
540871,2,8725,2018-01-27T15:00:41,0,111,70,70,70,53,17
517666,1,8726,2018-01-27T15:00:41,0,394,247,247,246,166,80
586587,4,8727,2018-01-27T15:00:41,0,1204,904,902,898,411,487
563102,5,8728,2018-01-27T15:00:41,0,1025,620,620,620,393,227
572721,1,8729,2018-01-27T15:00:41,0,535,357,357,357,197,160
534617,1,8730,2018-01-27T15:00:42,0,982,686,682,680,385,295
575712,1,8731,2018-01-27T15:00:42,0,305,235,235,235,107,128
511382,3,8732,2018-01-27T15:00:42,0,1020,749,747,743,506,237
572128,1,8733,2018-01-27T15:00:42,0,116,81,81,81,54,27
500178,6010,8734,2018-01-27T15:00:43,0,685,495,495,491,78,413
562971,20,8735,2018-01-27T15:00:43,0,881,563,562,562,353,209
573965,8,8736,2018-01-27T15:00:43,0,670,469,469,469,232,237
533157,1,8737,2018-01-27T15:00:43,0,397,269,269,267,160,107
514705,5,8738,2018-01-27T15:00:43,0,919,651,650,648,403,245
593567,1,8739,2018-01-27T15:00:43,0,498,344,344,344,201,143
562335,49,8740,2018-01-27T15:00:43,0,604,378,378,378,239,139
531847,1,8741,2018-01-27T15:00:44,0,732,546,546,545,296,249
554227,23006,8742,2018-01-27T15:00:44,0,1070,295,295,295,215,80
567442,36,8743,2018-01-27T15:00:44,0,696,443,442,438,265,173
500208,8067,8744,2018-01-27T15:00:45,0,497,370,370,370,106,264
540111,5,8745,2018-01-27T15:00:45,0,1061,823,823,821,322,499
534650,1,8746,2018-01-27T15:00:45,0,548,386,385,385,205,180
590916,1,8747,2018-01-27T15:00:45,0,118,80,80,80,30,50
568601,2,8748,2018-01-27T15:00:45,0,83,65,65,65,36,29
569810,39,8749,2018-01-27T15:00:45,0,937,698,698,697,283,414
547492,15,8750,2018-01-27T15:00:45,0,158,116,116,116,76,40
598917,53,8751,2018-01-27T15:00:45,0,740,423,423,421,325,96
576786,1,8752,2018-01-27T15:00:46,0,686,484,484,482,269,213
561380,7,8753,2018-01-27T15:00:46,0,948,564,564,563,289,274
516911,1,8754,2018-01-27T15:00:46,0,205,115,115,114,90,24
555461,7001,8755,2018-01-27T15:00:46,0,288,214,214,214,134,80
557650,3,8756,2018-01-27T15:00:46,0,133,101,101,101,72,29
563129,1,8757,2018-01-27T15:00:46,0,1629,840,840,838,478,360
500143,5043,8758,2018-01-27T15:00:46,0,662,500,500,500,133,367
544787,1,8759,2018-01-27T15:00:46,0,1470,994,994,994,547,447
556467,5,8760,2018-01-27T15:00:46,0,70,45,45,45,26,19
553611,1,8761,2018-01-27T15:00:46,0,418,279,279,277,145,132
544591,1,8762,2018-01-27T15:00:46,0,336,224,224,222,137,85
547034,11050,8763,2018-01-27T15:00:47,0,925,746,746,745,182,563
550787,5,8764,2018-01-27T15:00:48,0,642,434,434,434,255,179
557676,4,8765,2018-01-27T15:00:48,0,998,605,605,604,356,248
519146,2,8766,2018-01-27T15:00:48,0,994,604,604,602,382,220
547263,7,8767,2018-01-27T15:00:48,0,72,55,55,55,21,34
531766,1,8768,2018-01-27T15:00:49,0,357,231,231,231,120,111
572870,1,8769,2018-01-27T15:00:49,0,441,341,341,340,96,244
576271,3,8770,2018-01-27T15:00:49,0,584,412,412,406,182,224
545911,8003,8771,2018-01-27T15:00:49,0,903,388,388,387,249,138
566454,3,8772,2018-01-27T15:00:49,0,190,118,118,118,82,36
542989,4,8773,2018-01-27T15:00:50,0,126,91,91,91,46,45
546135,11027,8774,2018-01-27T15:00:50,0,789,478,478,476,344,132
597007,5,8775,2018-01-27T15:00:51,0,1214,705,705,705,396,309
584240,1,8776,2018-01-27T15:00:51,0,666,477,477,476,208,268
588521,1,8777,2018-01-27T15:00:51,0,346,246,246,246,139,107
578843,2,8778,2018-01-27T15:00:51,0,90,63,63,63,38,25
530956,1,8779,2018-01-27T15:00:51,0,112,84,84,84,36,48
567515,7,8780,2018-01-27T15:00:51,0,932,558,557,556,430,126
538370,1,8781,2018-01-27T15:00:52,0,535,429,429,427,159,268
546801,2,8782,2018-01-27T15:00:52,0,902,586,586,586,351,235
585068,21,8783,2018-01-27T15:00:52,0,609,447,447,447,190,257
535532,3,8784,2018-01-27T15:00:52,0,689,380,380,380,264,116
534561,1,8785,2018-01-27T15:00:52,0,376,255,255,255,140,115
500496,52,8786,2018-01-27T15:00:53,0,969,660,658,657,309,348
573990,2,8787,2018-01-27T15:00:53,0,873,633,633,630,306,324
545988,2003,8788,2018-01-27T15:00:53,0,680,350,349,347,144,203
596973,1,8789,2018-01-27T15:00:53,0,1057,693,693,690,375,315
559300,3,8790,2018-01-27T15:00:53,0,893,577,577,577,356,221
593826,1,8791,2018-01-27T15:00:53,0,1203,656,656,652,413,239
555550,1,8792,2018-01-27T15:00:53,0,504,296,296,295,158,137
568414,28,8793,2018-01-27T15:00:54,0,447,306,306,306,138,168
500496,27,8794,2018-01-27T15:00:54,0,663,460,460,460,261,199
545791,1,8795,2018-01-27T15:00:54,0,159,125,125,125,64,61
500097,3012,8796,2018-01-27T15:00:54,0,1053,632,632,628,154,474
531049,1,8797,2018-01-27T15:00:54,0,311,206,206,205,107,98
599069,7,8798,2018-01-27T15:00:55,0,951,453,453,453,343,110
550752,1,8799,2018-01-27T15:00:55,0,1466,990,988,987,360,627
590126,2,8800,2018-01-27T15:00:55,0,556,341,341,340,210,130
557382,2,8801,2018-01-27T15:00:56,0,92,72,72,72,28,44
583928,1,8802,2018-01-27T15:00:56,0,353,264,264,263,205,58
598810,11,8803,2018-01-27T15:00:56,0,730,480,480,479,273,206
500861,9,8804,2018-01-27T15:00:56,0,108,73,73,73,40,33
575542,1,8805,2018-01-27T15:00:57,0,143,100,100,100,59,41
553417,1,8806,2018-01-27T15:00:57,0,81,66,66,66,33,33
581283,10,8807,2018-01-27T15:00:57,0,462,333,333,332,173,159
571164,5,8808,2018-01-27T15:00:58,0,570,406,406,406,242,164
598933,16,8809,2018-01-27T15:00:58,0,1073,522,522,519,384,135
586846,41,8810,2018-01-27T15:00:59,0,599,376,376,376,209,167
547361,14008,8811,2018-01-27T15:00:59,0,621,413,413,411,153,258
589691,1,8812,2018-01-27T15:00:59,0,366,272,272,272,158,114
561258,1,8813,2018-01-27T15:01:00,0,343,187,186,184,121,63
534676,3,8814,2018-01-27T15:01:00,0,564,451,450,449,195,254
530191,1,8815,2018-01-27T15:01:00,0,178,138,138,138,92,46
567027,15,8816,2018-01-27T15:01:00,0,761,422,422,421,243,178
585866,1,8817,2018-01-27T15:01:00,0,934,626,626,626,375,251
590754,6,8818,2018-01-27T15:01:00,0,177,126,126,126,85,41
554642,13,8819,2018-01-27T15:01:00,0,708,415,415,413,226,187
560715,1,8820,2018-01-27T15:01:00,0,789,551,551,550,328,222
551279,26010,8821,2018-01-27T15:01:00,0,1011,666,663,663,334,329
582131,1,8822,2018-01-27T15:01:01,0,477,360,360,359,218,141
501298,3009,8823,2018-01-27T15:01:01,0,768,532,532,530,322,208
596957,2,8824,2018-01-27T15:01:01,0,95,78,78,77,32,45
515787,1,8825,2018-01-27T15:01:02,0,158,93,93,93,57,36
598003,41,8826,2018-01-27T15:01:02,0,854,567,567,565,358,207
552577,1,8827,2018-01-27T15:01:02,0,765,537,537,535,289,246
532258,1,8828,2018-01-27T15:01:02,0,50,38,38,38,19,19
565971,5,8829,2018-01-27T15:01:02,0,782,488,488,488,311,177
597210,1,8830,2018-01-27T15:01:02,0,921,620,620,619,435,184
533700,2,8831,2018-01-27T15:01:03,0,502,346,346,346,198,148
552534,2,8832,2018-01-27T15:01:04,0,428,331,331,330,162,168
531189,5,8833,2018-01-27T15:01:04,0,859,589,589,586,288,298
599565,7,8834,2018-01-27T15:01:05,0,1847,630,629,625,334,291
555321,27,8835,2018-01-27T15:01:05,0,593,384,384,381,206,175
546046,19011,8836,2018-01-27T15:01:05,0,1323,879,877,873,488,385
595101,1,8837,2018-01-27T15:01:05,0,226,168,168,168,119,49
589608,1,8838,2018-01-27T15:01:06,0,670,391,391,389,262,127
549258,2,8839,2018-01-27T15:01:06,0,84,55,55,55,40,15
537764,3,8840,2018-01-27T15:01:06,0,821,584,584,582,275,307
550825,1,8841,2018-01-27T15:01:06,0,872,641,641,641,280,361
562645,1,8842,2018-01-27T15:01:06,0,404,272,272,270,121,149
532975,1,8843,2018-01-27T15:01:06,0,421,269,269,269,163,106
551562,1,8844,2018-01-27T15:01:07,0,524,262,262,262,178,84
583855,1,8845,2018-01-27T15:01:07,0,650,494,494,492,260,232
565067,2,8846,2018-01-27T15:01:07,0,415,253,253,253,124,129
584223,2,8847,2018-01-27T15:01:07,0,994,644,644,644,442,202
585459,3,8848,2018-01-27T15:01:07,0,1449,1082,1082,1080,500,580
599051,7,8849,2018-01-27T15:01:08,0,879,562,561,560,389,171
594954,1,8850,2018-01-27T15:01:08,0,97,76,76,76,43,33
538701,1,8851,2018-01-27T15:01:08,0,714,524,524,522,189,333
500216,9020,8852,2018-01-27T15:01:09,0,623,423,423,422,176,246
540587,1,8853,2018-01-27T15:01:09,0,109,86,86,86,52,34
585068,23,8854,2018-01-27T15:01:09,0,925,692,692,688,270,418
555088,65,8855,2018-01-27T15:01:09,0,817,473,473,473,366,107
550973,23022,8856,2018-01-27T15:01:09,0,640,439,439,438,170,268
579891,15,8857,2018-01-27T15:01:09,0,708,470,470,468,237,231
500119,4014,8858,2018-01-27T15:01:09,0,659,452,452,451,136,315
531103,1,8859,2018-01-27T15:01:10,0,362,271,270,269,92,177
598003,14,8860,2018-01-27T15:01:10,0,923,602,602,602,382,220
567639,4,8861,2018-01-27T15:01:11,0,1495,754,754,754,440,314
593753,1,8862,2018-01-27T15:01:11,0,124,99,99,99,58,41
999997,109,8863,2018-01-27T15:01:12,0,557,328,328,328,26,302
559628,1,8864,2018-01-27T15:01:12,0,1091,722,722,718,424,294
546224,15035,8865,2018-01-27T15:01:12,0,601,389,387,386,249,137
566900,1,8866,2018-01-27T15:01:12,0,428,271,271,271,158,113
547263,6,8867,2018-01-27T15:01:12,0,92,69,69,69,28,41
571008,1,8868,2018-01-27T15:01:12,0,332,224,224,219,138,81
505293,3,8869,2018-01-27T15:01:12,0,172,129,129,129,89,40
599921,5,8870,2018-01-27T15:01:13,0,1002,605,603,603,418,185
587028,1,8871,2018-01-27T15:01:13,0,833,518,518,516,319,197
561860,4,8872,2018-01-27T15:01:13,0,661,426,426,425,224,201
542521,1,8873,2018-01-27T15:01:13,0,125,99,99,99,59,40
535508,1,8874,2018-01-27T15:01:13,0,105,70,70,70,48,22
500054,1013,8875,2018-01-27T15:01:14,0,523,377,377,377,83,294
592498,1,8876,2018-01-27T15:01:14,0,733,513,513,511,308,203
500208,8025,8877,2018-01-27T15:01:14,0,792,525,525,525,158,367
592455,1,8878,2018-01-27T15:01:14,0,591,415,415,415,236,179
584959,1,8879,2018-01-27T15:01:15,0,866,556,556,554,330,224
593192,1,8880,2018-01-27T15:01:15,0,353,274,274,271,145,126
572659,15,8881,2018-01-27T15:01:15,0,451,325,324,324,170,154
558249,5,8882,2018-01-27T15:01:16,0,762,585,585,583,344,239
500089,2010,8883,2018-01-27T15:01:16,0,682,485,484,483,116,367
535087,5,8884,2018-01-27T15:01:16,0,1099,721,721,719,341,378
574139,1,8885,2018-01-27T15:01:16,0,577,404,404,404,199,205
537501,6,8886,2018-01-27T15:01:16,0,859,395,395,395,203,192
554529,1,8887,2018-01-27T15:01:17,0,285,190,190,190,120,70
572802,1,8888,2018-01-27T15:01:17,0,101,79,79,78,46,32
567442,22,8889,2018-01-27T15:01:17,0,1041,531,531,528,300,228
575232,1,8890,2018-01-27T15:01:17,0,418,308,308,305,140,165
598488,1,8891,2018-01-27T15:01:18,0,185,147,147,147,69,78
545252,2,8892,2018-01-27T15:01:18,0,846,629,629,627,360,267
579271,2,8893,2018-01-27T15:01:18,0,82,49,49,49,27,22
500224,10016,8894,2018-01-27T15:01:19,0,926,755,751,747,200,547
547581,1,8895,2018-01-27T15:01:19,0,507,378,378,378,226,152
561983,1,8896,2018-01-27T15:01:19,0,613,373,373,372,237,135
544256,2,8897,2018-01-27T15:01:19,0,781,538,538,536,173,363
553476,1,8898,2018-01-27T15:01:19,0,520,351,351,349,180,169
575518,1,8899,2018-01-27T15:01:19,0,179,133,132,131,78,53
546712,1,8900,2018-01-27T15:01:19,0,414,259,259,258,123,135
568546,1,8901,2018-01-27T15:01:19,0,1487,946,945,944,641,303
533572,1,8902,2018-01-27T15:01:19,0,615,431,431,431,276,155
598917,7,8903,2018-01-27T15:01:20,0,1043,750,750,748,505,243
568791,1,8904,2018-01-27T15:01:20,0,754,542,542,542,314,228
545236,2,8905,2018-01-27T15:01:20,0,871,558,557,555,225,330
549266,2,8906,2018-01-27T15:01:20,0,102,70,70,70,58,12
532363,1,8907,2018-01-27T15:01:21,0,386,273,273,272,150,122
551953,6,8908,2018-01-27T15:01:22,0,948,676,676,675,322,353
536385,2,8909,2018-01-27T15:01:22,0,661,458,458,456,236,220
552534,1,8910,2018-01-27T15:01:22,0,488,361,361,359,147,212
507377,3,8911,2018-01-27T15:01:22,0,167,98,98,98,77,21
585599,2,8912,2018-01-27T15:01:22,0,905,651,651,649,441,208
592501,1,8913,2018-01-27T15:01:23,0,674,479,479,477,262,215
589390,1,8914,2018-01-27T15:01:23,0,438,300,300,298,227,71
551619,1,8915,2018-01-27T15:01:23,0,256,161,161,161,103,58
567329,1,8916,2018-01-27T15:01:23,0,393,222,222,221,124,97
550957,2,8917,2018-01-27T15:01:23,0,118,87,87,86,38,48
533271,8,8918,2018-01-27T15:01:24,0,1067,739,739,738,292,446
551082,1003,8919,2018-01-27T15:01:24,0,955,722,722,721,358,363
546208,4018,8920,2018-01-27T15:01:24,0,541,379,379,378,194,184
572926,2,8921,2018-01-27T15:01:24,0,1371,976,976,973,492,481
581453,1,8922,2018-01-27T15:01:24,0,422,329,329,329,157,172
576964,5,8923,2018-01-27T15:01:25,0,690,444,444,442,257,185
588938,2,8924,2018-01-27T15:01:25,0,160,122,122,122,56,66
559008,2,8925,2018-01-27T15:01:25,0,638,432,432,431,299,132
572748,1,8926,2018-01-27T15:01:26,0,333,189,189,188,135,53
568414,3,8927,2018-01-27T15:01:26,0,711,545,545,545,229,316
500496,8,8928,2018-01-27T15:01:26,0,818,604,604,604,242,362
596914,1,8929,2018-01-27T15:01:26,0,372,276,276,276,149,127
559148,1,8930,2018-01-27T15:01:26,0,664,493,493,490,261,229
507334,1,8931,2018-01-27T15:01:27,0,1130,728,728,727,455,272
579858,10,8932,2018-01-27T15:01:27,0,1431,1036,1035,1030,405,625
510068,1,8933,2018-01-27T15:01:27,0,156,110,110,109,59,50
546135,11080,8934,2018-01-27T15:01:27,0,893,472,470,466,339,127
567027,59,8935,2018-01-27T15:01:27,0,970,525,525,523,352,171
564222,1,8936,2018-01-27T15:01:28,0,46,38,38,38,27,11
594644,1,8937,2018-01-27T15:01:28,0,141,105,105,105,76,29
597996,3,8938,2018-01-27T15:01:29,0,705,420,420,419,335,84
539911,3,8939,2018-01-27T15:01:29,0,658,479,479,478,174,304
582255,1,8940,2018-01-27T15:01:29,0,193,144,144,144,98,46
588172,1,8941,2018-01-27T15:01:30,0,681,507,507,505,275,230
563641,1,8942,2018-01-27T15:01:30,0,539,403,403,403,178,225
597147,1,8943,2018-01-27T15:01:30,0,367,301,301,300,169,131
505269,2,8944,2018-01-27T15:01:30,0,161,131,131,131,63,68
544256,57,8945,2018-01-27T15:01:31,0,1008,533,533,531,298,233
593559,2,8946,2018-01-27T15:01:31,0,503,369,369,367,197,170
565938,1,8947,2018-01-27T15:01:31,0,200,165,165,164,85,79
582409,1,8948,2018-01-27T15:01:31,0,366,278,278,278,175,103
555126,2010,8949,2018-01-27T15:01:31,0,853,582,582,582,259,323
597414,1,8950,2018-01-27T15:01:32,0,357,200,200,199,154,45
500143,5045,8951,2018-01-27T15:01:32,0,726,548,548,545,166,379
534676,15,8952,2018-01-27T15:01:33,0,764,535,534,531,246,285
540978,4,8953,2018-01-27T15:01:33,0,181,113,113,113,60,53
597481,1,8954,2018-01-27T15:01:33,0,887,540,540,539,372,167
562971,19,8955,2018-01-27T15:01:34,0,779,514,514,512,370,142
589748,1,8956,2018-01-27T15:01:34,0,311,216,216,215,139,76
533165,7,8957,2018-01-27T15:01:34,0,986,741,741,741,397,344
576492,1,8958,2018-01-27T15:01:34,0,490,340,340,338,169,169
549240,12,8959,2018-01-27T15:01:34,0,898,693,693,693,249,444
572501,1,8960,2018-01-27T15:01:35,0,332,236,236,236,144,92
